   313    0.38267E+04    0.10061E+02    0.22941E-01    0.11863E+03
   314    0.37944E+04    0.10240E+02    0.23040E-01    0.11877E+03
   315    0.37622E+04    0.10419E+02    0.23138E-01    0.11887E+03
   316    0.37299E+04    0.10599E+02    0.23236E-01    0.11894E+03
   317    0.36976E+04    0.10778E+02    0.23333E-01    0.11897E+03
   318    0.36653E+04    0.10960E+02    0.23429E-01    0.11897E+03
   319    0.36331E+04    0.11141E+02    0.23524E-01    0.11893E+03
   320    0.36009E+04    0.11323E+02    0.23619E-01    0.11886E+03
   321    0.35688E+04    0.11506E+02    0.23712E-01    0.11876E+03
   322    0.35367E+04    0.11688E+02    0.23805E-01    0.11861E+03
   323    0.35047E+04    0.11871E+02    0.23898E-01    0.11843E+03
   324    0.34727E+04    0.12055E+02    0.23989E-01    0.11821E+03
   325    0.34409E+04    0.12236E+02    0.24080E-01    0.11797E+03
   326    0.34091E+04    0.12420E+02    0.24170E-01    0.11767E+03
   327    0.33774E+04    0.12603E+02    0.24260E-01    0.11735E+03
   328    0.33459E+04    0.12786E+02    0.24348E-01    0.11700E+03
   329    0.33144E+04    0.12969E+02    0.24436E-01    0.11661E+03
   330    0.32831E+04    0.13151E+02    0.24523E-01    0.11618E+03
   331    0.32520E+04    0.13333E+02    0.24610E-01    0.11571E+03
   332    0.32209E+04    0.13516E+02    0.24696E-01    0.11522E+03
   333    0.31900E+04    0.13698E+02    0.24781E-01    0.11470E+03
   334    0.31593E+04    0.13880E+02    0.24865E-01    0.11413E+03
   335    0.31287E+04    0.14060E+02    0.24949E-01    0.11353E+03
   336    0.30983E+04    0.14240E+02    0.25032E-01    0.11290E+03
   337    0.30681E+04    0.14421E+02    0.25115E-01    0.11222E+03
   338    0.30380E+04    0.14599E+02    0.25196E-01    0.11152E+03
   339    0.30082E+04    0.14779E+02    0.25278E-01    0.11079E+03
   340    0.29786E+04    0.14956E+02    0.25358E-01    0.11002E+03
   341    0.29491E+04    0.15133E+02    0.25438E-01    0.10922E+03
   342    0.29199E+04    0.15310E+02    0.25518E-01    0.10838E+03
   343    0.28908E+04    0.15485E+02    0.25597E-01    0.10751E+03
   344    0.28621E+04    0.15659E+02    0.25675E-01    0.10661E+03
   345    0.28335E+04    0.15831E+02    0.25753E-01    0.10568E+03
   346    0.28052E+04    0.16004E+02    0.25830E-01    0.10472E+03
   347    0.27771E+04    0.16175E+02    0.25906E-01    0.10373E+03
   348    0.27493E+04    0.16344E+02    0.25983E-01    0.10270E+03
   349    0.27217E+04    0.16512E+02    0.26058E-01    0.10164E+03
   350    0.26944E+04    0.16678E+02    0.26133E-01    0.10055E+03
   351    0.26675E+04    0.16844E+02    0.26208E-01    0.99438E+02
   352    0.26407E+04    0.17008E+02    0.26283E-01    0.98288E+02
   353    0.26142E+04    0.17170E+02    0.26356E-01    0.97120E+02
   354    0.25880E+04    0.17331E+02    0.26430E-01    0.95913E+02
   355    0.25621E+04    0.17490E+02    0.26503E-01    0.94679E+02
   356    0.25365E+04    0.17648E+02    0.26576E-01    0.93428E+02
   357    0.25112E+04    0.17804E+02    0.26648E-01    0.92143E+02
   358    0.24863E+04    0.17956E+02    0.26720E-01    0.90839E+02
   359    0.24616E+04    0.18108E+02    0.26792E-01    0.89502E+02
   360    0.24372E+04    0.18257E+02    0.26863E-01    0.88142E+02
   361    0.24132E+04    0.18405E+02    0.26934E-01    0.86756E+02
   362    0.23895E+04    0.18550E+02    0.27005E-01    0.85345E+02
   363    0.23662E+04    0.18694E+02    0.27076E-01    0.83911E+02
   364    0.23432E+04    0.18834E+02    0.27146E-01    0.82452E+02
   365    0.23205E+04    0.18972E+02    0.27216E-01    0.80972E+02
   366    0.22982E+04    0.19108E+02    0.27286E-01    0.79470E+02
   367    0.22763E+04    0.19241E+02    0.27355E-01    0.77945E+02
   368    0.22546E+04    0.19371E+02    0.27425E-01    0.76401E+02
   369    0.22334E+04    0.19500E+02    0.27494E-01    0.74835E+02
   370    0.22126E+04    0.19625E+02    0.27563E-01    0.73251E+02
   371    0.21921E+04    0.19748E+02    0.27632E-01    0.71647E+02
   372    0.21720E+04    0.19868E+02    0.27701E-01    0.70025E+02
   373    0.21522E+04    0.19984E+02    0.27769E-01    0.68384E+02
   374    0.21329E+04    0.20099E+02    0.27838E-01    0.66727E+02
   375    0.21138E+04    0.20210E+02    0.27906E-01    0.65053E+02
   376    0.20953E+04    0.20319E+02    0.27975E-01    0.63362E+02
   377    0.20771E+04    0.20425E+02    0.28043E-01    0.61658E+02
   378    0.20593E+04    0.20527E+02    0.28111E-01    0.59937E+02
   379    0.20419E+04    0.20626E+02    0.28180E-01    0.58204E+02
   380    0.20249E+04    0.20723E+02    0.28248E-01    0.56455E+02
   381    0.20083E+04    0.20814E+02    0.28316E-01    0.54695E+02
   382    0.19920E+04    0.20904E+02    0.28385E-01    0.52923E+02
   383    0.19762E+04    0.20991E+02    0.28453E-01    0.51138E+02
   384    0.19609E+04    0.21073E+02    0.28521E-01    0.49344E+02
   385    0.19459E+04    0.21153E+02    0.28590E-01    0.47538E+02
   386    0.19313E+04    0.21230E+02    0.28658E-01    0.45723E+02
   387    0.19171E+04    0.21302E+02    0.28727E-01    0.43900E+02
   388    0.19032E+04    0.21371E+02    0.28795E-01    0.42068E+02
   389    0.18898E+04    0.21435E+02    0.28864E-01    0.40228E+02
   390    0.18769E+04    0.21499E+02    0.28933E-01    0.38383E+02
   391    0.18643E+04    0.21557E+02    0.29002E-01    0.36530E+02
   392    0.18521E+04    0.21614E+02    0.29072E-01    0.34672E+02
   393    0.18404E+04    0.21666E+02    0.29141E-01    0.32809E+02
   394    0.18290E+04    0.21715E+02    0.29211E-01    0.30942E+02
   395    0.18180E+04    0.21760E+02    0.29281E-01    0.29070E+02
   396    0.18075E+04    0.21801E+02    0.29351E-01    0.27197E+02
